kills,total_drops,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
672,126,7,6,4,6,6,3,8,7,5,2,3,4,3,7,2,7,3,5,10,5,6,3,4,1,1,3,2,3
1103,212,7,8,11,2,8,7,9,6,9,10,11,6,6,8,9,5,11,11,5,8,7,6,10,1,6,10,7,8
431,87,1,4,4,5,5,5,9,5,1,1,1,6,1,3,3,4,6,3,2,1,1,2,1,1,2,4,4,2
944,190,10,6,4,6,4,3,7,8,13,11,7,2,6,9,8,6,1,5,2,8,7,5,3,10,11,10,10,8
400,70,1,3,1,3,2,1,2,3,3,1,2,4,2,1,2,5,1,6,5,4,1,3,1,1,1,5,3,3
644,122,4,4,4,5,3,1,8,3,9,3,4,6,3,5,7,4,4,4,5,4,6,6,5,3,5,1,3,3
781,152,4,7,10,9,4,5,7,1,6,7,8,4,5,5,5,7,8,5,10,1,6,9,6,3,3,2,3,2
528,104,4,1,6,6,4,2,1,4,2,2,6,2,1,1,6,4,5,1,4,1,5,6,4,3,7,5,6,5
433,93,3,5,1,2,3,4,7,1,2,5,3,5,5,4,4,2,2,2,2,2,6,4,1,3,4,5,2,4
411,77,2,4,2,4,4,3,6,5,1,3,3,4,2,2,2,4,3,2,2,2,2,2,1,3,2,2,2,3
594,128,5,6,6,7,8,6,3,6,5,5,4,5,6,1,4,13,2,4,3,1,2,5,3,1,4,6,3,4
574,125,2,4,5,3,4,8,6,7,3,3,2,3,5,7,1,4,3,4,6,3,8,1,7,8,4,5,7,2
319,88,3,4,3,1,3,3,2,4,2,8,3,1,3,2,3,4,4,5,1,4,3,1,4,3,5,1,4,4
309,67,1,1,1,1,3,1,3,4,3,3,1,2,1,6,1,2,3,2,1,2,2,6,5,2,1,3,3,3
519,98,7,3,2,4,2,1,8,3,5,7,1,2,2,4,3,5,2,5,2,1,3,6,6,4,4,2,1,3
652,142,4,5,4,6,8,3,5,2,7,5,8,9,6,7,5,2,2,4,5,5,11,5,1,5,2,7,5,4
715,158,6,4,5,6,12,4,5,1,5,5,4,2,4,4,8,7,6,8,10,4,5,7,3,3,9,7,4,10
746,143,3,6,3,5,6,7,3,6,3,2,9,7,6,2,1,6,6,6,8,4,2,5,9,4,8,8,7,1
492,107,4,7,9,1,2,5,4,5,4,5,3,1,5,3,4,2,2,6,4,3,1,1,7,1,5,3,6,4
436,102,1,5,2,3,4,5,5,4,4,10,2,3,1,4,4,3,4,1,6,2,2,1,3,3,6,4,5,5
477,81,2,4,1,2,5,7,2,3,1,6,2,3,4,4,1,4,2,1,2,2,3,2,6,4,3,2,1,2
448,97,2,3,4,5,1,2,2,3,4,2,4,3,3,5,1,5,6,4,3,5,7,8,6,1,1,3,1,3
522,101,3,9,3,5,3,6,6,5,6,4,1,2,2,6,2,1,1,3,1,1,3,5,3,6,5,4,4,1
382,65,5,2,2,3,5,3,1,2,5,2,3,2,3,1,1,1,2,4,1,2,3,1,2,2,1,3,1,2
466,108,4,5,3,3,5,5,7,4,4,5,1,7,5,1,3,5,1,4,7,2,4,4,2,6,3,4,2,2
399,90,4,4,2,2,1,3,1,3,7,6,1,2,2,4,5,3,3,3,4,5,3,4,1,3,5,3,4,2
541,104,3,8,5,2,4,5,5,1,9,2,4,6,1,2,2,2,1,6,6,2,2,2,5,6,3,5,3,2
449,97,5,4,4,3,2,4,3,5,1,1,3,5,3,5,3,5,3,2,3,5,1,4,2,5,1,4,9,2
513,99,3,4,2,7,6,3,5,4,6,1,2,2,3,2,2,2,4,2,4,5,3,2,2,5,5,7,3,3
397,75,1,2,4,3,2,4,1,4,5,3,1,2,2,2,5,2,2,5,3,2,1,2,4,2,1,5,1,4
422,87,2,2,2,2,1,3,5,2,4,4,4,3,2,6,3,4,1,2,7,2,4,4,2,4,3,5,1,3
357,91,6,4,2,2,4,3,3,5,4,3,4,8,4,3,6,3,1,3,2,5,2,3,1,1,2,3,3,1
420,101,4,2,3,4,3,5,4,2,9,2,6,2,5,2,7,3,7,4,4,5,3,2,2,2,5,1,1,2
523,107,1,3,5,6,5,3,3,1,4,5,6,4,1,6,6,2,4,2,5,2,2,5,5,6,4,4,3,4
313,67,1,3,2,3,1,5,4,4,1,1,4,3,2,5,2,2,1,3,4,3,1,2,1,3,1,1,2,2
522,115,8,7,2,3,5,3,7,6,3,1,3,1,3,5,6,8,1,2,1,4,5,5,4,5,2,5,3,7
453,91,2,2,6,2,2,4,1,3,2,5,6,2,2,2,3,5,1,8,4,2,6,6,1,3,6,3,1,1
613,142,6,4,4,7,5,2,5,2,3,10,5,5,7,7,4,5,5,5,1,6,6,5,5,6,5,4,8,5
680,139,7,1,7,6,2,6,5,3,2,6,4,4,3,5,2,4,7,5,6,5,6,4,5,7,7,8,7,5
295,78,4,2,4,2,1,1,4,3,2,4,3,4,2,5,2,3,1,5,5,1,2,1,1,6,2,1,5,2
581,116,5,4,6,4,4,4,1,2,3,4,2,7,4,4,4,5,4,3,5,1,6,8,6,3,6,4,5,2
654,144,7,6,5,6,11,2,3,4,5,7,3,7,1,5,6,3,4,10,3,5,4,3,6,4,7,10,4,3
543,122,4,5,2,3,7,3,1,1,3,8,5,5,4,5,5,10,4,3,2,3,4,6,5,8,5,2,6,3
508,106,4,4,3,1,3,3,2,4,6,1,2,4,1,2,4,7,5,3,3,3,4,4,5,6,8,9,2,3
371,77,4,3,3,5,3,4,3,1,3,3,3,1,2,3,4,3,1,3,6,2,2,4,3,1,2,1,2,2
799,164,5,3,7,7,7,3,10,6,8,6,7,5,6,3,3,1,8,4,5,9,6,7,4,6,7,6,8,7
784,156,2,2,6,5,5,14,8,6,7,2,6,4,6,5,5,10,1,4,3,6,7,8,7,5,5,6,2,9
725,138,7,2,7,6,2,5,5,8,4,3,2,2,3,5,1,5,14,8,3,5,6,4,8,4,5,4,6,4
671,131,5,1,5,3,7,1,8,6,4,5,4,4,4,5,7,5,4,10,5,5,6,3,3,6,2,5,3,5
532,97,6,3,1,6,2,3,1,2,4,4,1,3,5,1,5,3,7,1,5,4,4,3,1,5,4,3,5,5
449,84,1,6,3,1,2,3,4,3,4,6,2,6,2,2,1,1,4,1,3,3,3,4,1,7,3,3,3,2
287,69,4,1,2,1,2,2,1,3,2,4,2,3,3,3,2,3,1,1,3,2,1,1,4,4,3,1,5,5
831,179,5,9,9,9,5,6,9,8,3,8,7,3,8,3,8,3,8,5,4,9,5,6,6,1,5,3,12,12
532,112,2,5,3,3,7,6,2,1,5,3,8,7,2,6,4,3,4,2,3,5,4,4,1,3,2,5,6,6
437,105,4,2,2,6,1,7,3,3,5,3,2,3,6,5,4,4,5,5,5,2,1,3,6,3,5,2,6,2
396,87,3,3,5,2,3,3,1,5,4,6,2,2,2,1,3,4,6,5,2,2,3,3,2,2,5,5,1,2
1274,265,6,9,12,13,10,11,8,12,8,8,17,6,10,14,6,6,9,13,11,6,1,12,10,10,13,10,5,9
391,73,1,3,2,4,1,2,2,5,1,1,2,6,2,3,2,2,2,1,5,3,5,1,2,3,4,5,1,2
507,110,1,10,2,3,6,6,5,2,4,2,5,2,4,5,3,5,3,2,5,4,1,3,6,6,3,5,3,4
1250,233,11,7,13,9,5,6,9,5,12,15,9,1,11,9,9,9,5,3,7,11,9,13,8,1,4,16,4,12
346,91,3,2,2,7,3,4,7,7,5,4,5,2,1,3,3,4,3,1,2,1,3,3,1,1,1,6,4,3
579,124,6,7,4,6,4,3,3,4,7,7,3,4,7,2,2,4,7,5,5,4,6,2,2,4,1,6,3,6
302,71,2,2,3,2,4,2,3,1,3,3,4,3,2,2,3,5,1,3,2,2,2,4,5,2,1,2,2,1
624,110,7,6,3,6,3,3,3,1,4,1,1,7,4,6,2,7,5,5,5,6,2,3,4,5,1,5,1,4
363,89,3,1,3,1,1,3,1,1,4,3,4,3,6,5,4,6,2,4,3,4,2,4,6,2,3,4,4,2
259,61,2,3,1,4,3,1,1,1,4,2,4,3,2,2,3,4,2,1,1,2,3,1,2,2,2,1,1,3
367,93,3,2,4,2,3,3,2,3,5,4,1,2,8,2,1,6,5,3,4,1,5,5,4,3,1,4,1,6
405,84,4,5,3,1,2,2,4,3,4,3,2,2,2,6,4,3,2,1,2,7,2,1,1,3,6,1,3,5
781,171,6,3,3,9,1,4,8,8,8,4,10,11,5,8,10,8,9,5,7,6,4,6,4,9,1,5,3,6
686,134,7,6,3,4,2,2,2,9,7,2,7,7,5,4,5,8,1,8,2,5,6,8,5,6,1,5,6,1
545,90,5,2,3,2,1,2,1,2,3,5,4,5,2,3,5,4,1,1,6,2,5,5,1,6,4,2,6,2
268,57,1,2,1,1,1,2,2,3,2,1,2,3,1,3,2,2,1,2,4,1,1,1,5,2,3,4,3,1
573,106,3,3,1,3,4,1,3,5,4,7,4,8,3,5,4,3,5,2,5,3,3,4,3,3,4,4,3,6
254,58,1,1,2,3,2,1,3,1,1,2,1,1,1,3,4,2,3,1,1,3,3,2,2,2,5,4,1,2
471,89,3,4,2,3,5,7,2,1,2,2,1,5,3,3,4,1,1,6,2,3,3,5,4,2,6,4,4,1
843,162,4,5,6,5,11,3,1,5,4,4,8,7,6,8,6,6,8,4,7,6,3,6,8,6,8,8,7,2
558,105,5,7,4,1,5,1,5,6,3,3,2,1,3,4,2,7,3,4,1,2,8,4,4,4,5,6,3,2
543,101,4,3,7,4,6,6,1,3,3,1,3,7,7,3,3,7,2,4,3,1,5,4,2,3,3,2,2,2
602,112,2,5,6,7,8,3,5,2,6,5,2,3,1,5,3,5,2,5,9,2,1,5,1,4,6,1,6,2
512,91,4,2,2,5,3,5,6,2,4,1,1,5,3,2,4,2,7,3,2,1,5,4,2,1,3,5,3,4
454,107,4,1,3,2,1,8,6,3,3,6,2,5,4,1,5,2,3,2,3,5,4,5,4,1,2,6,5,11
700,164,4,3,4,1,10,4,7,3,5,6,9,7,10,8,7,5,5,5,4,8,7,4,2,4,9,5,10,8
644,145,8,7,4,6,4,4,12,5,11,5,4,3,7,5,1,7,3,2,5,4,8,3,2,7,2,8,2,6
638,141,1,3,3,3,9,6,7,6,7,5,3,5,6,6,8,3,5,4,2,5,6,3,5,5,10,4,4,7
447,84,1,1,6,4,4,2,1,1,1,4,3,3,6,2,3,6,5,3,5,1,4,3,3,3,1,3,3,2
514,99,5,1,3,3,5,8,4,4,2,4,1,3,5,2,6,3,7,1,4,2,1,1,3,7,3,4,2,5
792,149,5,8,5,7,8,3,9,7,4,1,4,7,6,3,6,5,3,5,12,6,6,3,6,2,6,6,2,4
476,111,6,3,7,7,2,3,3,3,5,4,2,5,6,1,6,7,4,3,7,4,2,4,4,4,3,1,1,4
500,109,5,9,2,2,2,4,7,1,3,2,4,2,3,5,5,3,4,5,4,1,5,3,7,1,3,9,2,6
1067,222,16,6,9,9,5,7,7,9,8,14,11,5,7,4,7,10,10,7,8,9,7,5,3,9,12,8,1,9
582,119,4,4,8,6,1,3,2,5,5,3,7,4,4,5,6,3,5,6,6,4,2,3,2,7,5,1,3,5
578,120,3,7,3,3,5,4,4,1,6,3,2,4,5,4,8,6,6,6,5,3,3,5,4,1,6,3,4,6
488,104,7,8,1,3,1,3,7,4,3,2,4,3,4,1,1,5,4,4,4,3,2,6,5,4,3,7,1,4
475,98,1,3,6,6,4,6,5,1,3,3,5,3,2,4,5,2,1,1,1,5,7,2,3,2,3,6,2,6
647,128,6,5,5,7,4,5,7,5,5,3,5,5,4,5,4,1,1,8,5,3,4,3,7,5,2,6,5,3
447,97,2,6,3,4,2,3,3,2,5,6,5,2,2,3,4,2,5,2,4,4,3,5,1,3,6,3,1,6
461,80,9,1,1,5,3,2,2,6,3,4,2,1,3,2,1,1,2,1,5,3,3,1,2,2,2,7,3,3
368,99,2,3,5,4,1,3,7,3,3,5,9,4,1,2,6,3,2,3,7,1,1,5,3,6,4,1,2,3
730,159,1,9,12,7,6,6,7,7,1,4,4,10,9,6,2,8,1,2,3,4,4,3,9,7,5,6,5,11
536,119,5,4,2,6,3,5,8,6,1,4,6,2,5,2,7,1,8,6,3,3,5,3,3,7,4,4,5,1
885,184,5,6,6,5,6,5,9,5,5,3,3,8,5,10,1,7,9,6,10,8,13,4,5,12,5,8,9,6
747,137,3,3,4,6,1,7,7,5,5,9,4,10,6,4,2,5,4,6,9,4,4,3,1,7,7,2,5,4
734,136,8,2,1,3,4,4,5,1,5,5,10,8,4,7,5,1,1,4,3,2,5,10,6,6,7,10,3,6
704,140,5,1,7,8,5,7,3,5,3,1,7,9,5,7,5,6,3,3,5,5,9,6,5,1,5,10,2,2
558,129,4,3,5,5,4,5,4,5,5,8,6,7,1,6,6,4,6,4,4,7,3,2,1,6,5,4,4,5
371,85,2,4,2,5,1,2,4,3,3,3,5,3,7,4,1,2,4,5,4,3,3,1,1,1,4,3,2,3
907,201,8,6,14,10,4,6,9,8,4,6,3,10,1,8,8,13,7,4,11,5,9,9,3,6,5,11,4,9
719,159,6,4,9,10,1,8,9,3,4,6,5,4,7,7,3,8,2,5,10,5,8,4,6,4,6,6,6,3
483,107,3,5,4,1,2,5,5,1,2,5,5,3,3,5,3,4,3,3,4,6,5,7,8,1,8,1,1,4
449,76,2,5,4,1,5,1,2,1,3,4,1,3,4,1,2,2,2,3,4,4,1,5,3,4,2,1,2,4
479,102,1,1,2,4,4,8,7,3,3,6,3,5,2,3,3,2,2,3,3,8,3,7,5,4,3,1,1,5
384,84,7,1,6,7,6,5,3,5,3,2,2,2,2,3,1,1,1,2,5,1,2,3,5,1,2,2,1,3
342,79,3,1,1,1,1,4,5,4,7,2,2,2,1,7,4,2,3,3,1,6,2,2,3,2,4,2,3,1
271,61,1,1,2,4,2,3,4,1,1,2,1,1,4,3,1,1,1,2,3,6,1,3,1,3,1,4,3,1
369,79,2,4,2,4,7,1,1,5,1,4,1,3,5,5,2,4,1,2,4,4,1,2,2,1,1,3,5,2
462,105,4,2,5,4,5,4,3,5,4,5,1,4,1,1,4,3,1,2,9,5,7,6,4,5,3,1,5,2
508,101,2,1,4,5,6,5,6,4,5,3,3,2,3,3,4,5,1,2,5,3,4,4,2,2,4,4,3,6
378,86,2,3,4,3,4,2,2,6,3,1,4,1,3,4,3,3,2,2,3,1,7,7,3,1,1,3,4,4
883,167,4,3,4,5,7,8,5,7,11,5,4,4,6,1,3,11,13,4,6,7,10,1,7,11,4,5,6,5
603,132,1,4,6,4,5,8,6,6,3,4,7,4,4,4,2,2,5,5,6,3,4,8,7,3,4,7,8,2
512,91,6,1,1,3,2,2,3,3,3,3,5,4,5,4,4,3,1,3,5,5,8,2,3,4,1,2,2,3
714,143,5,9,4,5,8,13,4,7,4,2,6,3,5,3,4,3,6,1,5,3,10,7,3,5,4,2,7,5
540,127,8,2,7,8,7,4,5,6,6,3,5,6,2,1,3,6,2,6,3,4,3,5,5,5,2,4,3,6
619,121,1,5,4,5,4,4,5,2,2,2,4,3,3,4,5,4,6,7,3,3,7,6,1,7,3,5,10,6
608,133,7,2,7,2,7,5,3,5,2,5,5,9,4,6,5,3,4,2,6,9,1,7,4,7,1,8,2,5
675,131,6,9,4,6,4,1,6,5,4,3,3,5,4,3,6,3,5,10,3,5,10,3,4,5,2,5,1,6
515,115,5,5,3,4,1,4,8,2,4,2,3,7,3,5,4,3,3,5,2,4,6,4,1,8,2,3,6,8
327,63,2,1,3,2,2,1,2,6,3,1,3,4,3,2,1,1,4,5,1,1,1,1,5,2,2,1,2,1
486,102,2,4,4,3,3,4,3,4,7,3,6,1,3,5,2,4,2,3,8,2,1,4,1,6,6,6,2,3
624,122,5,4,5,3,3,6,9,1,5,4,4,5,1,6,6,6,4,5,2,3,7,3,6,2,8,5,1,3
453,87,3,3,4,5,4,5,3,3,2,4,4,2,1,1,2,5,5,3,5,2,4,2,1,3,2,1,2,6
507,114,4,5,4,5,6,5,1,1,2,1,6,4,7,3,7,6,5,3,6,2,7,2,1,2,6,5,3,5
571,116,7,3,3,3,5,4,5,6,8,6,2,6,3,4,3,6,2,6,4,5,4,1,2,3,1,2,7,5
549,113,5,2,2,4,2,3,4,6,7,11,4,1,3,7,2,6,3,4,6,1,5,6,2,2,5,4,1,5
340,71,4,6,3,1,1,2,6,3,3,2,4,3,2,2,1,2,4,3,1,1,1,2,2,1,3,3,3,2
301,67,2,1,1,3,2,3,4,2,6,3,3,3,4,2,3,1,2,3,1,2,2,1,4,3,1,3,1,1
499,103,4,2,1,4,2,3,4,5,2,4,4,5,3,3,6,5,2,3,4,4,4,6,3,5,1,6,3,5
392,76,2,4,4,4,3,5,1,2,2,3,1,4,2,2,4,1,3,1,2,3,4,2,3,3,4,2,2,3
641,134,4,3,3,9,1,5,5,4,6,4,6,11,2,5,5,9,6,1,5,2,1,5,10,3,4,5,5,5
425,84,1,2,1,3,7,3,7,5,2,1,2,3,3,3,2,3,3,1,1,3,4,5,3,6,3,2,2,3
483,106,3,3,5,1,4,7,5,2,8,4,4,6,2,8,4,5,3,4,2,3,1,2,2,3,4,2,6,3
456,83,1,2,3,3,3,3,1,2,3,2,2,3,3,5,4,5,2,5,2,4,1,5,2,9,4,2,1,1
607,121,10,4,4,1,4,7,2,5,6,5,3,1,1,3,3,6,6,5,3,4,1,4,1,9,8,3,7,5
556,120,7,2,4,1,6,4,6,1,5,2,8,5,4,4,4,7,6,5,2,3,5,5,4,7,3,4,2,4
611,116,6,2,3,8,4,4,2,3,1,3,8,3,3,4,1,8,3,6,6,6,3,1,7,4,5,1,5,6
483,89,9,3,3,2,1,6,2,4,3,2,4,4,4,2,3,2,3,1,5,5,3,1,4,3,5,2,1,2
423,96,1,7,3,4,4,1,2,2,2,3,2,3,3,4,5,2,3,3,6,1,5,4,3,5,5,4,4,5
458,98,1,1,5,4,5,4,2,6,3,6,1,3,1,4,4,3,1,2,2,5,4,6,7,1,1,6,3,7
645,125,6,8,1,4,4,2,2,1,6,5,5,5,5,9,3,5,6,8,5,1,4,3,4,3,4,7,5,4
505,92,4,10,3,5,2,1,3,3,3,3,3,2,3,8,3,5,3,1,3,2,4,2,2,3,1,4,2,4
415,84,3,1,3,3,4,2,1,2,5,3,3,7,1,7,5,3,2,2,2,1,5,2,5,5,3,1,2,1
702,137,3,6,1,6,5,6,3,7,2,12,8,5,4,2,4,8,5,5,6,5,3,4,4,3,9,3,4,4
636,130,5,4,7,5,2,3,3,4,5,5,1,3,6,4,3,8,4,8,6,6,4,5,2,9,8,5,4,1
613,125,1,9,3,4,6,5,4,4,6,3,5,3,6,7,1,7,6,7,1,5,3,1,8,4,5,3,4,4
381,74,1,1,3,6,2,2,3,1,7,2,1,3,3,4,1,6,1,4,3,4,1,1,1,3,3,2,1,4
461,103,3,4,4,4,5,3,2,4,6,3,2,5,1,3,5,5,5,6,6,2,2,2,7,4,1,5,1,3
720,129,2,8,6,1,4,3,6,2,5,7,3,3,3,6,3,7,5,9,5,3,6,4,5,2,4,2,11,4
360,82,5,3,6,2,1,5,3,2,4,4,2,1,2,4,4,3,4,2,2,2,2,2,1,2,4,3,3,4
539,112,5,1,8,3,7,6,4,5,4,4,2,5,2,3,2,6,3,3,2,5,5,5,1,3,4,4,4,6
413,93,3,4,5,3,8,4,1,3,3,2,2,5,1,1,4,7,2,6,3,2,4,1,3,2,5,4,2,3
892,192,7,3,8,2,11,1,7,4,10,5,5,6,5,9,6,7,8,8,8,4,7,7,9,7,10,8,11,9
493,123,3,2,3,7,3,3,3,3,10,4,4,8,6,7,5,4,6,3,4,1,4,1,3,5,5,5,6,5
459,102,6,5,1,2,3,8,2,4,3,3,3,2,4,5,7,2,5,2,3,4,2,6,3,4,4,2,3,4
544,95,5,2,5,3,3,6,4,6,3,4,4,2,2,2,4,1,1,4,4,3,3,4,4,6,3,1,5,1
489,97,2,1,3,5,2,2,5,2,3,5,4,2,1,3,2,6,4,3,4,5,2,6,4,6,4,2,3,6
384,85,3,2,4,2,4,1,2,4,7,2,1,4,5,7,7,1,3,1,2,1,3,1,3,1,4,1,7,2
1091,215,6,4,8,1,8,10,4,5,9,7,10,9,12,8,12,12,6,9,6,10,9,5,11,5,9,8,5,7
582,121,6,4,2,1,6,5,4,1,7,6,3,5,3,3,1,6,2,4,5,6,5,4,6,5,8,3,6,4
747,158,7,8,8,4,7,1,6,1,5,8,6,2,1,8,6,4,5,6,6,6,8,4,6,14,9,4,4,4
402,91,4,4,4,5,5,1,3,5,5,4,4,1,4,1,3,1,5,3,2,1,4,3,7,2,4,3,2,1
346,73,3,3,3,2,1,3,3,1,3,1,1,1,2,3,4,3,2,1,3,4,3,4,2,3,2,5,3,4
399,89,5,1,4,4,3,2,2,3,5,1,7,1,3,3,5,3,2,3,2,4,3,3,1,1,4,6,5,3
589,118,1,3,6,3,5,4,3,6,3,1,7,6,6,2,4,7,3,5,4,4,5,4,5,5,1,7,5,3
367,75,2,3,1,1,4,6,2,5,4,3,3,4,1,2,5,1,2,2,4,1,3,2,2,2,4,1,2,3
455,104,4,5,4,4,3,3,6,1,1,3,3,7,4,4,6,8,1,1,2,2,7,2,4,4,3,1,7,4
398,83,4,3,5,3,3,1,2,6,3,1,3,4,3,4,1,4,2,3,3,3,1,2,2,4,2,2,7,2
608,118,4,7,7,2,4,5,7,6,1,6,5,4,3,5,3,9,7,3,2,1,5,2,3,3,3,5,1,5
368,92,3,3,5,5,3,1,4,4,3,4,3,3,3,2,4,4,2,5,3,3,4,1,6,1,4,2,5,2
602,111,4,5,5,3,1,5,7,4,4,6,6,1,3,5,3,6,2,2,5,6,6,5,2,4,4,2,4,1
557,130,6,4,4,4,7,7,6,3,6,1,5,1,8,8,5,2,8,3,6,5,2,3,3,9,3,4,3,4
812,139,4,2,6,3,8,8,12,11,3,7,5,3,2,3,1,8,3,1,4,6,7,4,7,7,3,4,5,2
495,95,3,2,2,3,5,3,6,4,6,3,3,6,4,4,1,7,3,6,2,3,4,1,2,2,1,3,4,2
497,90,5,2,5,2,6,3,1,4,3,5,6,3,1,2,3,4,1,2,3,5,2,3,2,4,2,4,3,4
385,67,1,2,1,3,3,2,1,4,3,3,1,3,3,6,2,1,2,3,3,1,2,3,1,2,2,3,1,5
641,133,6,4,3,6,8,5,9,3,6,4,3,1,5,3,5,1,8,4,5,4,6,5,3,3,8,2,4,9
802,152,4,4,14,4,8,3,3,8,1,7,9,6,4,7,2,7,10,1,5,8,3,3,7,6,7,1,7,3
464,92,2,3,1,3,6,2,1,2,2,2,7,5,2,1,2,2,3,4,4,6,3,3,9,4,3,3,3,4
498,97,3,4,6,5,5,1,5,6,6,2,3,1,5,1,5,5,3,2,3,1,1,2,8,3,3,3,4,1
474,94,7,1,1,4,5,3,2,3,4,5,1,1,2,3,8,3,4,3,3,3,4,4,8,2,1,3,4,2
728,147,5,7,6,5,8,5,6,1,2,6,1,12,9,4,6,2,5,5,6,2,7,2,4,5,9,7,4,6
370,78,5,2,2,1,1,2,1,1,7,4,3,1,4,1,4,4,3,7,4,2,3,2,3,2,4,1,2,2
285,62,3,2,3,3,2,4,1,5,1,4,2,3,2,3,1,1,1,1,1,4,4,1,2,1,1,2,1,3
319,73,3,2,6,2,1,3,2,3,1,1,5,4,2,3,3,1,1,1,2,2,6,4,2,5,2,1,3,2
605,138,2,5,6,8,6,7,3,5,5,4,7,4,7,7,6,7,5,2,6,5,4,6,1,4,5,5,3,3
422,85,3,3,3,5,4,5,5,2,3,1,2,2,2,3,1,1,1,2,4,2,1,3,5,2,3,2,9,6
635,123,5,6,4,3,5,7,5,4,5,4,4,8,6,3,4,2,5,5,4,2,1,4,8,4,3,4,5,3
670,129,2,6,3,4,4,7,7,4,6,7,10,6,4,1,3,6,4,5,3,7,3,3,4,6,2,4,3,5
459,104,2,5,4,1,4,4,8,4,5,3,5,3,2,6,8,2,5,4,3,3,1,4,2,4,4,1,3,4
912,176,9,1,4,6,4,3,10,10,9,9,5,1,8,12,7,6,16,1,7,9,6,5,1,2,7,6,7,5
288,61,2,2,1,1,1,3,4,2,1,1,2,1,6,3,2,2,5,5,2,2,3,2,1,1,1,3,1,1
365,74,4,2,3,3,3,7,3,2,4,1,4,4,1,4,2,1,1,1,1,1,3,2,1,5,6,2,1,2
1182,226,6,5,10,6,7,9,8,12,10,1,10,3,9,9,9,9,10,11,12,7,3,8,9,7,8,3,16,9
544,106,5,2,7,5,3,1,3,3,4,4,5,1,8,4,4,4,1,3,4,3,1,1,3,6,7,5,4,5
724,137,5,7,6,4,5,2,6,9,4,2,1,4,5,5,6,7,8,8,5,4,5,6,5,4,2,4,4,4
315,73,2,3,3,2,3,2,1,3,1,4,1,3,1,4,2,3,7,3,2,1,1,3,4,4,1,5,2,2
559,126,7,7,9,3,6,7,5,2,3,1,5,6,4,7,2,5,6,4,1,3,3,3,6,8,4,3,5,1
347,79,2,2,2,1,1,1,6,3,2,3,4,4,3,3,1,4,1,3,2,4,5,2,4,2,3,4,4,3
350,83,3,4,4,4,3,6,2,3,2,7,3,3,1,2,2,1,4,1,3,4,5,2,2,3,1,2,5,1
428,102,3,1,4,5,3,1,7,3,2,2,5,5,1,5,6,2,5,6,2,4,6,3,3,4,3,2,4,5
394,84,2,3,5,1,4,4,4,3,2,1,2,2,5,4,3,4,2,2,6,7,5,1,1,2,4,1,3,1
806,157,10,7,5,3,4,5,5,5,4,1,9,4,4,5,3,7,6,5,5,4,8,9,10,4,11,6,5,3
814,156,3,3,4,3,12,4,4,1,6,8,6,5,9,5,8,7,3,5,6,4,5,6,7,8,8,4,5,7
405,85,6,1,3,2,4,5,2,4,2,3,1,3,5,3,2,3,2,2,6,2,4,4,1,3,2,5,4,1
592,123,2,1,3,10,3,3,1,6,5,3,5,3,5,6,4,3,3,4,5,4,7,6,6,1,7,4,7,6
402,85,2,2,3,2,3,3,2,2,7,1,5,3,5,2,3,4,3,6,1,2,1,4,2,3,3,2,6,3
613,118,1,4,5,8,3,1,2,2,3,5,7,5,5,4,3,3,6,4,2,5,6,4,2,7,3,5,6,7
564,123,7,3,5,6,6,3,5,1,3,5,5,4,7,8,3,1,3,4,4,5,6,4,4,4,7,3,3,4
520,107,3,7,4,1,4,4,4,2,3,2,5,5,2,3,3,6,11,3,4,1,6,1,6,2,2,4,3,6
621,121,4,7,1,4,7,1,2,4,6,1,4,3,6,6,6,4,4,5,1,4,3,8,3,6,7,3,6,5
794,157,6,9,4,6,5,10,6,12,7,3,6,4,6,3,7,2,4,5,4,4,6,5,6,8,5,7,1,6
358,75,2,2,4,2,3,1,2,3,3,2,3,4,1,4,8,2,1,2,1,2,2,1,2,5,4,2,4,3
550,111,5,2,3,5,4,2,4,4,3,3,7,3,1,2,5,8,5,5,5,4,3,6,1,5,3,6,5,2
688,165,5,5,9,6,1,8,6,3,6,6,2,4,5,5,4,4,10,6,6,10,4,6,11,7,9,6,2,9
632,137,3,4,6,6,3,4,4,3,7,5,6,4,4,5,8,4,2,7,5,9,9,7,3,6,1,2,5,5
672,143,7,7,4,3,5,6,7,7,8,3,4,1,6,4,4,10,1,5,6,6,4,3,5,4,4,6,7,6
623,132,5,5,4,5,8,5,4,3,4,8,4,3,8,6,6,10,4,3,2,2,2,3,9,3,4,1,4,7
432,91,3,5,3,3,1,2,3,4,2,5,3,5,4,6,2,3,4,4,1,6,2,4,2,4,3,1,3,3
486,99,5,3,1,4,5,5,5,2,3,3,7,3,1,3,3,4,2,4,1,4,2,3,1,3,6,7,4,5
585,109,3,2,5,4,1,9,6,3,6,1,3,2,6,2,5,1,4,2,2,9,5,5,2,7,3,2,4,5
563,118,4,4,4,3,4,4,4,2,4,5,4,5,3,3,5,7,9,2,4,3,5,3,6,2,3,6,9,1
460,89,2,3,8,4,4,5,3,4,2,4,3,3,3,2,6,1,6,2,2,4,2,3,1,2,1,4,4,1
521,101,2,6,1,1,3,4,7,5,5,3,7,5,4,3,3,6,3,4,3,2,4,1,8,1,2,2,2,4
